date,city,area,hour,season,temperature,day_of_week,is_weekend,load_shedding_hours
2023-07-30,Peshawar,Warsak Road,3,Summer,44.1,Sunday,1,5.35
2023-07-30,Peshawar,Warsak Road,21,Summer,39.4,Sunday,1,12.0
2023-07-31,Islamabad,Bani Gala,0,Summer,37.6,Monday,0,1.51
2023-07-31,Islamabad,F-10,7,Summer,41.8,Monday,0,2.89
2023-07-31,Karachi,Korangi,17,Summer,39.8,Monday,0,8.04
2023-07-31,Lahore,Johar Town,0,Summer,43.7,Monday,0,3.12
2023-07-31,Peshawar,Peshawar Saddar,9,Summer,41.9,Monday,0,10.73
2023-07-31,Peshawar,Peshawar Cantt,10,Summer,40.6,Monday,0,5.2
2023-07-31,Quetta,Sariab Road,12,Summer,33.7,Monday,0,12.0
2023-07-31,Quetta,Sariab Road,18,Summer,35.4,Monday,0,12.0
2023-08-01,Karachi,Gulistan-e-Johar,9,Monsoon,33.5,Tuesday,0,3.84
2023-08-01,Peshawar,Hayatabad,10,Monsoon,32.9,Tuesday,0,3.24
2023-08-01,Quetta,Prince Road,9,Monsoon,29.1,Tuesday,0,8.87
2023-08-02,Islamabad,DHA Islamabad,17,Monsoon,35.5,Wednesday,0,0.91
2023-08-02,Karachi,Korangi,0,Monsoon,32.2,Wednesday,0,2.17
2023-08-02,Karachi,Nazimabad,9,Monsoon,35.7,Wednesday,0,4.53
2023-08-02,Lahore,Model Town,9,Monsoon,37.8,Wednesday,0,4.42
2023-08-02,Lahore,Wapda Town,16,Monsoon,34.6,Wednesday,0,5.06
2023-08-02,Lahore,DHA Lahore,17,Monsoon,33.4,Wednesday,0,3.5
2023-08-02,Peshawar,Warsak Road,0,Monsoon,33.0,Wednesday,0,3.38
2023-08-03,Islamabad,F-8,12,Monsoon,32.1,Thursday,0,1.15
2023-08-03,Lahore,Model Town,13,Monsoon,33.0,Thursday,0,2.58
2023-08-03,Quetta,Jinnah Town,4,Monsoon,27.5,Thursday,0,1.72
2023-08-03,Quetta,Hazara Town,10,Monsoon,29.4,Thursday,0,10.55
2023-08-03,Quetta,Hazara Town,12,Monsoon,28.7,Thursday,0,9.54
2023-08-03,Quetta,Nawa Killi,23,Monsoon,22.4,Thursday,0,9.36
2023-08-04,Islamabad,DHA Islamabad,22,Monsoon,28.8,Friday,0,2.11
2023-08-04,Lahore,Gulberg,20,Monsoon,30.5,Friday,0,5.06
2023-08-04,Peshawar,University Town,0,Monsoon,35.1,Friday,0,1.99
2023-08-04,Quetta,Satellite Town Quetta,3,Monsoon,32.9,Friday,0,2.24
2023-08-04,Quetta,Sariab Road,7,Monsoon,25.2,Friday,0,12.0
2023-08-04,Quetta,Hazara Town,10,Monsoon,28.2,Friday,0,9.51
2023-08-04,Quetta,Sariab Road,19,Monsoon,26.2,Friday,0,12.0
2023-08-05,Islamabad,F-8,15,Monsoon,32.4,Saturday,1,1.05
2023-08-05,Karachi,Lyari,21,Monsoon,32.1,Saturday,1,7.66
2023-08-05,Lahore,DHA Lahore,1,Monsoon,33.1,Saturday,1,1.74
2023-08-05,Lahore,DHA Lahore,22,Monsoon,35.7,Saturday,1,4.28
2023-08-05,Peshawar,Peshawar Cantt,8,Monsoon,36.5,Saturday,1,4.77
2023-08-05,Quetta,Hazara Town,2,Monsoon,28.7,Saturday,1,2.99
2023-08-05,Quetta,Jinnah Town,10,Monsoon,26.9,Saturday,1,3.84
2023-08-06,Islamabad,Bani Gala,3,Monsoon,30.7,Sunday,1,0.47
2023-08-06,Karachi,Gulistan-e-Johar,0,Monsoon,35.3,Sunday,1,1.33
2023-08-06,Lahore,Model Town,1,Monsoon,35.2,Sunday,1,1.62
2023-08-06,Lahore,Johar Town,10,Monsoon,36.3,Sunday,1,4.33
2023-08-06,Quetta,Satellite Town Quetta,5,Monsoon,25.1,Sunday,1,2.09
2023-08-06,Quetta,Zarghoon Road,5,Monsoon,32.6,Sunday,1,1.16
2023-08-07,Karachi,Saddar,7,Monsoon,35.9,Monday,0,5.61
2023-08-07,Peshawar,Peshawar Saddar,20,Monsoon,29.9,Monday,0,8.57
2023-08-07,Quetta,Prince Road,4,Monsoon,27.9,Monday,0,2.14
2023-08-08,Islamabad,Blue Area,2,Monsoon,26.7,Tuesday,0,0.63
2023-08-08,Islamabad,DHA Islamabad,11,Monsoon,33.7,Tuesday,0,0.74
2023-08-08,Islamabad,F-8,21,Monsoon,30.0,Tuesday,0,1.58
2023-08-08,Lahore,Johar Town,7,Monsoon,38.1,Tuesday,0,6.01
2023-08-08,Lahore,Model Town,14,Monsoon,32.6,Tuesday,0,2.32
2023-08-08,Peshawar,Hayatabad,10,Monsoon,30.4,Tuesday,0,2.72
2023-08-08,Peshawar,Dalazak Road,16,Monsoon,32.7,Tuesday,0,8.49
2023-08-08,Peshawar,Hayatabad,19,Monsoon,33.8,Tuesday,0,4.5
2023-08-09,Islamabad,DHA Islamabad,8,Monsoon,35.1,Wednesday,0,1.81
2023-08-09,Karachi,Clifton,5,Monsoon,38.0,Wednesday,0,1.29
2023-08-09,Karachi,Saddar,12,Monsoon,38.0,Wednesday,0,3.71
2023-08-09,Karachi,Malir,20,Monsoon,36.5,Wednesday,0,9.35
2023-08-09,Lahore,DHA Lahore,10,Monsoon,34.7,Wednesday,0,3.06
2023-08-09,Lahore,Model Town,20,Monsoon,31.7,Wednesday,0,4.98
2023-08-09,Peshawar,Dalazak Road,11,Monsoon,34.6,Wednesday,0,8.44
2023-08-09,Peshawar,Karkhano Market,21,Monsoon,41.4,Wednesday,0,12.0
2023-08-09,Quetta,Satellite Town Quetta,16,Monsoon,27.1,Wednesday,0,6.18
2023-08-10,Islamabad,G-11,8,Monsoon,29.0,Thursday,0,3.28
2023-08-10,Karachi,Malir,3,Monsoon,36.3,Thursday,0,2.2
2023-08-10,Karachi,Malir,10,Monsoon,33.9,Thursday,0,6.09
2023-08-10,Karachi,Korangi,20,Monsoon,33.5,Thursday,0,8.61
2023-08-10,Lahore,Bahria Town Lahore,17,Monsoon,33.2,Thursday,0,2.3
2023-08-10,Peshawar,Karkhano Market,17,Monsoon,32.1,Thursday,0,8.34
2023-08-11,Islamabad,Bani Gala,15,Monsoon,33.6,Friday,0,2.68
2023-08-11,Lahore,Allama Iqbal Town,17,Monsoon,38.2,Friday,0,5.37
2023-08-11,Lahore,Samanabad,22,Monsoon,28.0,Friday,0,12.0
2023-08-11,Lahore,Gulberg,22,Monsoon,33.6,Friday,0,4.69
2023-08-11,Lahore,Lahore Cantt,23,Monsoon,30.9,Friday,0,4.32
2023-08-11,Lahore,Township,23,Monsoon,37.5,Friday,0,7.94
2023-08-11,Peshawar,Warsak Road,9,Monsoon,34.1,Friday,0,11.94
2023-08-11,Peshawar,Peshawar Cantt,19,Monsoon,35.5,Friday,0,5.29
2023-08-11,Quetta,Satellite Town Quetta,12,Monsoon,31.8,Friday,0,6.26
2023-08-12,Islamabad,Bahria Town Islamabad,6,Monsoon,33.5,Saturday,1,0.95
2023-08-12,Islamabad,Bani Gala,12,Monsoon,32.9,Saturday,1,0.96
2023-08-12,Islamabad,F-8,19,Monsoon,32.8,Saturday,1,1.3
2023-08-12,Karachi,Gulshan-e-Iqbal,10,Monsoon,39.2,Saturday,1,3.04
2023-08-12,Lahore,Lahore Cantt,3,Monsoon,29.6,Saturday,1,1.97
2023-08-12,Lahore,Samanabad,8,Monsoon,30.2,Saturday,1,8.59
2023-08-12,Quetta,Hazara Town,4,Monsoon,26.1,Saturday,1,3.64
2023-08-12,Quetta,Prince Road,17,Monsoon,28.5,Saturday,1,5.08
2023-08-12,Quetta,Prince Road,21,Monsoon,29.6,Saturday,1,7.67
2023-08-13,Islamabad,Bahria Town Islamabad,19,Monsoon,31.8,Sunday,1,1.98
2023-08-13,Karachi,Gulistan-e-Johar,4,Monsoon,34.9,Sunday,1,1.82
2023-08-13,Karachi,Korangi,5,Monsoon,35.8,Sunday,1,1.3
2023-08-13,Karachi,DHA Karachi,23,Monsoon,34.1,Sunday,1,1.71
2023-08-13,Peshawar,Karkhano Market,22,Monsoon,32.1,Sunday,1,12.0
2023-08-13,Quetta,Jinnah Town,7,Monsoon,27.2,Sunday,1,4.9
2023-08-13,Quetta,Nawa Killi,9,Monsoon,28.8,Sunday,1,10.81
2023-08-13,Quetta,Quetta Cantt,23,Monsoon,30.7,Sunday,1,2.33
2023-08-14,Islamabad,DHA Islamabad,2,Monsoon,31.5,Monday,0,0.69
2023-08-14,Islamabad,Bani Gala,22,Monsoon,30.5,Monday,0,3.76
2023-08-14,Islamabad,Blue Area,22,Monsoon,32.5,Monday,0,2.02
2023-08-14,Karachi,Korangi,1,Monsoon,38.4,Monday,0,1.89
2023-08-14,Lahore,Model Town,4,Monsoon,33.6,Monday,0,1.85
2023-08-14,Peshawar,University Town,1,Monsoon,30.0,Monday,0,1.09
2023-08-14,Peshawar,Peshawar Cantt,8,Monsoon,31.9,Monday,0,4.63
2023-08-14,Peshawar,Warsak Road,9,Monsoon,33.0,Monday,0,11.96
2023-08-14,Peshawar,Hayatabad,17,Monsoon,34.5,Monday,0,3.35
2023-08-15,Islamabad,G-13,4,Monsoon,30.5,Tuesday,0,1.51
2023-08-15,Islamabad,G-13,5,Monsoon,32.2,Tuesday,0,0.56
2023-08-15,Islamabad,G-13,10,Monsoon,27.8,Tuesday,0,2.71
2023-08-15,Karachi,Lyari,7,Monsoon,35.7,Tuesday,0,7.58
2023-08-15,Lahore,Johar Town,14,Monsoon,32.1,Tuesday,0,4.82
2023-08-15,Peshawar,Karkhano Market,4,Monsoon,40.3,Tuesday,0,3.45
2023-08-15,Peshawar,Dalazak Road,7,Monsoon,35.4,Tuesday,0,11.8
2023-08-15,Quetta,Quetta Cantt,10,Monsoon,28.5,Tuesday,0,3.16
2023-08-16,Islamabad,F-8,2,Monsoon,32.2,Wednesday,0,0.8
2023-08-16,Quetta,Quetta Cantt,1,Monsoon,27.0,Wednesday,0,1.83
2023-08-16,Quetta,Jinnah Town,5,Monsoon,30.0,Wednesday,0,1.08
2023-08-16,Quetta,Satellite Town Quetta,19,Monsoon,26.6,Wednesday,0,10.26
2023-08-17,Islamabad,G-11,0,Monsoon,33.4,Thursday,0,0.73
2023-08-17,Islamabad,Blue Area,8,Monsoon,34.1,Thursday,0,1.99
2023-08-17,Peshawar,Peshawar Saddar,14,Monsoon,32.8,Thursday,0,4.86
2023-08-17,Peshawar,Gulbahar,20,Monsoon,33.7,Thursday,0,9.38
2023-08-17,Quetta,Satellite Town Quetta,23,Monsoon,30.3,Thursday,0,5.98
2023-08-18,Lahore,Johar Town,21,Monsoon,36.9,Friday,0,7.38
2023-08-18,Peshawar,Warsak Road,13,Monsoon,36.1,Friday,0,8.52
2023-08-18,Peshawar,Gulbahar,14,Monsoon,33.5,Friday,0,5.54
2023-08-18,Peshawar,Peshawar Cantt,22,Monsoon,32.2,Friday,0,4.7
2023-08-18,Quetta,Prince Road,12,Monsoon,25.4,Friday,0,6.03
2023-08-18,Quetta,Quetta Cantt,15,Monsoon,29.7,Friday,0,3.51
2023-08-19,Islamabad,Bani Gala,17,Monsoon,31.7,Saturday,1,2.24
2023-08-19,Islamabad,DHA Islamabad,22,Monsoon,31.8,Saturday,1,2.54
2023-08-19,Karachi,Gulshan-e-Iqbal,1,Monsoon,31.9,Saturday,1,0.93
2023-08-19,Karachi,Gulshan-e-Iqbal,10,Monsoon,40.0,Saturday,1,3.78
2023-08-19,Peshawar,Hayatabad,6,Monsoon,29.3,Saturday,1,3.16
2023-08-19,Peshawar,Peshawar Saddar,11,Monsoon,35.2,Saturday,1,5.27
2023-08-19,Peshawar,Peshawar Saddar,14,Monsoon,34.7,Saturday,1,4.32
2023-08-19,Quetta,Quetta Cantt,20,Monsoon,33.2,Saturday,1,4.47
2023-08-20,Karachi,Clifton,19,Monsoon,35.7,Sunday,1,3.03
2023-08-20,Karachi,Gulistan-e-Johar,21,Monsoon,34.3,Sunday,1,5.01
2023-08-20,Quetta,Satellite Town Quetta,8,Monsoon,30.2,Sunday,1,6.83
2023-08-21,Islamabad,F-8,19,Monsoon,29.3,Monday,0,1.41
2023-08-21,Karachi,Gulistan-e-Johar,10,Monsoon,34.7,Monday,0,3.33
2023-08-21,Karachi,Malir,14,Monsoon,31.5,Monday,0,4.63
2023-08-21,Lahore,Wapda Town,15,Monsoon,38.4,Monday,0,4.96
2023-08-22,Islamabad,G-13,5,Monsoon,33.3,Tuesday,0,2.01
2023-08-22,Lahore,Township,8,Monsoon,35.1,Tuesday,0,9.87
2023-08-22,Lahore,Township,11,Monsoon,36.0,Tuesday,0,7.22
2023-08-22,Peshawar,Warsak Road,11,Monsoon,31.8,Tuesday,0,8.34
2023-08-22,Peshawar,Warsak Road,14,Monsoon,32.4,Tuesday,0,9.0
2023-08-22,Peshawar,Dalazak Road,21,Monsoon,30.9,Tuesday,0,12.0
2023-08-22,Peshawar,Peshawar Cantt,23,Monsoon,32.7,Tuesday,0,3.38
2023-08-22,Quetta,Satellite Town Quetta,22,Monsoon,26.8,Tuesday,0,9.81
2023-08-23,Karachi,DHA Karachi,11,Monsoon,34.4,Wednesday,0,2.75
2023-08-23,Peshawar,Peshawar Cantt,18,Monsoon,34.5,Wednesday,0,6.07
2023-08-23,Quetta,Hazara Town,12,Monsoon,27.2,Wednesday,0,8.8
2023-08-24,Islamabad,F-10,0,Monsoon,35.3,Thursday,0,1.29
2023-08-24,Karachi,Korangi,5,Monsoon,30.8,Thursday,0,1.52
2023-08-24,Lahore,Wapda Town,0,Monsoon,33.8,Thursday,0,2.48
2023-08-24,Lahore,Samanabad,16,Monsoon,31.4,Thursday,0,7.54
2023-08-24,Lahore,Model Town,22,Monsoon,36.4,Thursday,0,5.08
2023-08-24,Quetta,Zarghoon Road,8,Monsoon,28.9,Thursday,0,5.18
2023-08-24,Quetta,Hazara Town,21,Monsoon,29.4,Thursday,0,12.0
2023-08-25,Islamabad,G-11,6,Monsoon,30.3,Friday,0,3.13
2023-08-25,Islamabad,Bahria Town Islamabad,22,Monsoon,31.0,Friday,0,2.18
2023-08-25,Karachi,Nazimabad,0,Monsoon,37.6,Friday,0,0.9
2023-08-25,Karachi,SITE Area,1,Monsoon,40.5,Friday,0,2.33
2023-08-25,Karachi,Gulshan-e-Iqbal,3,Monsoon,38.3,Friday,0,1.04
2023-08-25,Peshawar,Dalazak Road,19,Monsoon,30.1,Friday,0,12.0
2023-08-25,Quetta,Jinnah Town,4,Monsoon,31.2,Friday,0,1.77
2023-08-25,Quetta,Nawa Killi,20,Monsoon,30.6,Friday,0,12.0
2023-08-26,Islamabad,G-11,2,Monsoon,30.4,Saturday,1,0.88
2023-08-26,Islamabad,F-10,7,Monsoon,29.2,Saturday,1,1.09
2023-08-26,Islamabad,Bahria Town Islamabad,20,Monsoon,29.6,Saturday,1,1.86
2023-08-26,Karachi,Nazimabad,13,Monsoon,33.1,Saturday,1,3.05
2023-08-26,Karachi,DHA Karachi,15,Monsoon,32.6,Saturday,1,1.54
2023-08-26,Lahore,DHA Lahore,4,Monsoon,34.8,Saturday,1,1.07
2023-08-26,Peshawar,Peshawar Cantt,2,Monsoon,34.4,Saturday,1,1.84
2023-08-26,Peshawar,Karkhano Market,18,Monsoon,27.8,Saturday,1,11.99
2023-08-26,Peshawar,Peshawar Cantt,19,Monsoon,34.5,Saturday,1,5.12
2023-08-26,Quetta,Jinnah Town,3,Monsoon,25.6,Saturday,1,0.87
2023-08-26,Quetta,Nawa Killi,11,Monsoon,27.5,Saturday,1,8.14
2023-08-27,Karachi,Malir,0,Monsoon,37.4,Sunday,1,2.12
2023-08-27,Karachi,Malir,17,Monsoon,30.4,Sunday,1,4.8
2023-08-27,Lahore,Lahore Cantt,1,Monsoon,38.5,Sunday,1,2.47
2023-08-27,Lahore,Township,15,Monsoon,33.9,Sunday,1,6.93
2023-08-27,Peshawar,Hayatabad,9,Monsoon,31.4,Sunday,1,4.45
2023-08-27,Quetta,Quetta Cantt,3,Monsoon,25.2,Sunday,1,1.7
2023-08-27,Quetta,Jinnah Town,4,Monsoon,33.7,Sunday,1,1.04
2023-08-28,Islamabad,DHA Islamabad,21,Monsoon,32.1,Monday,0,2.14
2023-08-28,Karachi,Gulshan-e-Iqbal,2,Monsoon,33.9,Monday,0,1.54
2023-08-28,Karachi,Gulistan-e-Johar,4,Monsoon,32.3,Monday,0,0.25
2023-08-28,Karachi,Orangi Town,4,Monsoon,36.3,Monday,0,2.72
2023-08-28,Karachi,Nazimabad,12,Monsoon,36.1,Monday,0,4.14
2023-08-28,Quetta,Sariab Road,12,Monsoon,25.7,Monday,0,8.49
2023-08-29,Islamabad,E-11,3,Monsoon,35.1,Tuesday,0,0.51
2023-08-29,Karachi,Gulshan-e-Iqbal,0,Monsoon,29.8,Tuesday,0,2.15
2023-08-29,Karachi,Orangi Town,16,Monsoon,40.7,Tuesday,0,5.59
2023-08-29,Karachi,DHA Karachi,19,Monsoon,37.2,Tuesday,0,3.8
2023-08-29,Lahore,Model Town,3,Monsoon,32.8,Tuesday,0,0.66
2023-08-29,Lahore,Samanabad,8,Monsoon,35.3,Tuesday,0,9.75
2023-08-29,Lahore,Gulberg,10,Monsoon,33.0,Tuesday,0,2.89
2023-08-29,Lahore,Allama Iqbal Town,17,Monsoon,37.8,Tuesday,0,5.43
2023-08-29,Quetta,Sariab Road,2,Monsoon,28.3,Tuesday,0,3.49
2023-08-29,Quetta,Zarghoon Road,7,Monsoon,26.6,Tuesday,0,4.37
2023-08-29,Quetta,Jinnah Town,23,Monsoon,30.0,Tuesday,0,3.04
2023-08-30,Islamabad,I-8,7,Monsoon,37.4,Wednesday,0,2.79
2023-08-30,Islamabad,I-8,18,Monsoon,27.1,Wednesday,0,3.61
2023-08-30,Lahore,Bahria Town Lahore,0,Monsoon,31.6,Wednesday,0,1.33
2023-08-30,Lahore,DHA Lahore,18,Monsoon,31.7,Wednesday,0,5.4
2023-08-30,Peshawar,Warsak Road,0,Monsoon,33.7,Wednesday,0,2.97
2023-08-30,Quetta,Satellite Town Quetta,2,Monsoon,26.5,Wednesday,0,1.85
2023-08-30,Quetta,Zarghoon Road,10,Monsoon,30.7,Wednesday,0,3.09
2023-08-31,Islamabad,E-11,6,Monsoon,33.3,Thursday,0,1.63
2023-08-31,Karachi,Malir,3,Monsoon,40.4,Thursday,0,2.03
2023-08-31,Karachi,Clifton,15,Monsoon,38.3,Thursday,0,2.42
2023-08-31,Karachi,Gulshan-e-Iqbal,16,Monsoon,35.8,Thursday,0,3.25
2023-08-31,Lahore,Samanabad,12,Monsoon,34.0,Thursday,0,6.65
2023-08-31,Lahore,Lahore Cantt,21,Monsoon,31.5,Thursday,0,7.54
2023-08-31,Peshawar,University Town,3,Monsoon,30.2,Thursday,0,0.58
2023-08-31,Quetta,Sariab Road,7,Monsoon,29.6,Thursday,0,12.0
2023-09-01,Karachi,Gulshan-e-Iqbal,4,Monsoon,39.4,Friday,0,2.73
2023-09-01,Karachi,Korangi,5,Monsoon,33.2,Friday,0,2.58
2023-09-01,Karachi,Korangi,18,Monsoon,34.4,Friday,0,9.18
2023-09-01,Lahore,Township,20,Monsoon,39.8,Friday,0,12.0
2023-09-01,Peshawar,Karkhano Market,1,Monsoon,31.7,Friday,0,3.1
2023-09-01,Quetta,Quetta Cantt,9,Monsoon,30.8,Friday,0,5.24
2023-09-01,Quetta,Sariab Road,10,Monsoon,27.9,Friday,0,9.05
2023-09-01,Quetta,Zarghoon Road,22,Monsoon,27.4,Friday,0,6.14
2023-09-02,Karachi,Gulistan-e-Johar,7,Monsoon,39.7,Saturday,1,4.54
2023-09-02,Lahore,Lahore Cantt,13,Monsoon,30.8,Saturday,1,3.55
2023-09-02,Peshawar,University Town,7,Monsoon,32.0,Saturday,1,3.69
2023-09-02,Quetta,Sariab Road,2,Monsoon,29.4,Saturday,1,3.67
2023-09-03,Islamabad,I-8,19,Monsoon,28.4,Sunday,1,2.63
2023-09-03,Karachi,Saddar,14,Monsoon,36.4,Sunday,1,3.11
2023-09-03,Lahore,Bahria Town Lahore,11,Monsoon,33.3,Sunday,1,2.66
2023-09-03,Lahore,Township,12,Monsoon,34.1,Sunday,1,6.1
2023-09-03,Quetta,Sariab Road,16,Monsoon,24.7,Sunday,1,7.93
2023-09-04,Islamabad,G-13,2,Monsoon,32.6,Monday,0,0.93
2023-09-04,Islamabad,Bahria Town Islamabad,8,Monsoon,31.5,Monday,0,2.54
2023-09-04,Islamabad,I-8,12,Monsoon,32.4,Monday,0,2.65
2023-09-04,Karachi,Gulshan-e-Iqbal,20,Monsoon,35.8,Monday,0,5.94
2023-09-04,Lahore,Gulberg,8,Monsoon,31.0,Monday,0,3.93
2023-09-04,Peshawar,Warsak Road,16,Monsoon,36.0,Monday,0,8.41
2023-09-04,Quetta,Hazara Town,5,Monsoon,25.6,Monday,0,3.98
2023-09-04,Quetta,Quetta Cantt,14,Monsoon,25.1,Monday,0,3.75
2023-09-05,Islamabad,Bani Gala,15,Monsoon,31.7,Tuesday,0,1.56
2023-09-05,Karachi,Saddar,17,Monsoon,31.6,Tuesday,0,2.97
2023-09-05,Peshawar,Gulbahar,4,Monsoon,35.6,Tuesday,0,2.23
2023-09-05,Peshawar,Peshawar Cantt,19,Monsoon,32.4,Tuesday,0,5.54
2023-09-06,Islamabad,Blue Area,5,Monsoon,29.0,Wednesday,0,0.31
2023-09-06,Islamabad,G-11,9,Monsoon,30.9,Wednesday,0,2.29
2023-09-06,Peshawar,Peshawar Cantt,1,Monsoon,33.8,Wednesday,0,0.88
2023-09-06,Quetta,Quetta Cantt,15,Monsoon,31.5,Wednesday,0,3.43
2023-09-07,Karachi,Gulistan-e-Johar,22,Monsoon,35.0,Thursday,0,5.83
2023-09-07,Peshawar,Dalazak Road,6,Monsoon,32.4,Thursday,0,12.0
2023-09-07,Quetta,Zarghoon Road,3,Monsoon,30.3,Thursday,0,1.48
2023-09-07,Quetta,Satellite Town Quetta,5,Monsoon,28.6,Thursday,0,2.52
2023-09-07,Quetta,Hazara Town,16,Monsoon,30.7,Thursday,0,8.85
2023-09-07,Quetta,Quetta Cantt,22,Monsoon,27.7,Thursday,0,6.29
2023-09-08,Islamabad,Blue Area,5,Monsoon,31.3,Friday,0,0.37
2023-09-08,Islamabad,Bahria Town Islamabad,12,Monsoon,30.1,Friday,0,1.32
2023-09-08,Karachi,Gulistan-e-Johar,10,Monsoon,36.1,Friday,0,3.85
2023-09-08,Peshawar,Hayatabad,11,Monsoon,32.6,Friday,0,3.64
2023-09-09,Karachi,Korangi,0,Monsoon,30.0,Saturday,1,1.49
2023-09-09,Lahore,DHA Lahore,5,Monsoon,37.6,Saturday,1,1.39
2023-09-09,Lahore,Township,6,Monsoon,32.0,Saturday,1,8.66
2023-09-09,Lahore,Lahore Cantt,6,Monsoon,35.3,Saturday,1,5.55
2023-09-09,Lahore,Gulberg,16,Monsoon,30.9,Saturday,1,2.56
2023-09-09,Peshawar,University Town,3,Monsoon,32.2,Saturday,1,0.79
2023-09-09,Quetta,Nawa Killi,0,Monsoon,26.0,Saturday,1,3.46
2023-09-09,Quetta,Prince Road,16,Monsoon,28.8,Saturday,1,5.1
2023-09-10,Lahore,Model Town,9,Monsoon,32.6,Sunday,1,3.27
2023-09-10,Lahore,Township,10,Monsoon,29.6,Sunday,1,5.68
2023-09-10,Lahore,Wapda Town,21,Monsoon,34.7,Sunday,1,6.03
2023-09-10,Peshawar,Dalazak Road,16,Monsoon,35.1,Sunday,1,7.36
2023-09-10,Peshawar,Peshawar Saddar,22,Monsoon,33.0,Sunday,1,7.2
2023-09-10,Quetta,Hazara Town,7,Monsoon,27.3,Sunday,1,11.33
2023-09-10,Quetta,Jinnah Town,11,Monsoon,30.6,Sunday,1,3.74
2023-09-11,Karachi,Saddar,4,Monsoon,34.9,Monday,0,2.03
2023-09-11,Lahore,Lahore Cantt,5,Monsoon,34.1,Monday,0,2.46
2023-09-11,Lahore,Lahore Cantt,8,Monsoon,38.0,Monday,0,7.06
2023-09-11,Lahore,Wapda Town,22,Monsoon,29.9,Monday,0,7.77
2023-09-12,Islamabad,I-8,13,Monsoon,33.8,Tuesday,0,2.7
2023-09-12,Karachi,Korangi,23,Monsoon,36.6,Tuesday,0,6.21
2023-09-12,Peshawar,Gulbahar,5,Monsoon,35.2,Tuesday,0,3.07
2023-09-12,Quetta,Satellite Town Quetta,14,Monsoon,30.2,Tuesday,0,5.97
2023-09-12,Quetta,Satellite Town Quetta,21,Monsoon,31.4,Tuesday,0,9.99
2023-09-12,Quetta,Satellite Town Quetta,23,Monsoon,35.7,Tuesday,0,6.17
2023-09-13,Islamabad,G-11,20,Monsoon,31.9,Wednesday,0,3.67
2023-09-13,Karachi,Saddar,0,Monsoon,34.0,Wednesday,0,0.97
2023-09-13,Karachi,Gulistan-e-Johar,1,Monsoon,37.7,Wednesday,0,1.77
2023-09-13,Karachi,Saddar,1,Monsoon,31.4,Wednesday,0,1.46
2023-09-13,Karachi,Korangi,3,Monsoon,35.1,Wednesday,0,1.94
2023-09-13,Karachi,DHA Karachi,12,Monsoon,31.0,Wednesday,0,2.6
2023-09-13,Karachi,Gulshan-e-Iqbal,15,Monsoon,36.0,Wednesday,0,3.21
2023-09-13,Lahore,Bahria Town Lahore,9,Monsoon,41.3,Wednesday,0,3.96
2023-09-13,Lahore,Johar Town,16,Monsoon,36.2,Wednesday,0,4.96
2023-09-13,Lahore,Township,22,Monsoon,30.1,Wednesday,0,12.0
2023-09-13,Peshawar,Peshawar Saddar,19,Monsoon,30.6,Wednesday,0,9.52
2023-09-13,Peshawar,Dalazak Road,21,Monsoon,31.2,Wednesday,0,12.0
2023-09-13,Quetta,Satellite Town Quetta,0,Monsoon,24.8,Wednesday,0,2.54
2023-09-13,Quetta,Jinnah Town,5,Monsoon,27.2,Wednesday,0,1.32
2023-09-13,Quetta,Sariab Road,22,Monsoon,23.5,Wednesday,0,12.0
2023-09-14,Karachi,Orangi Town,1,Monsoon,37.1,Thursday,0,2.68
2023-09-14,Karachi,DHA Karachi,12,Monsoon,30.5,Thursday,0,2.19
2023-09-14,Lahore,Bahria Town Lahore,1,Monsoon,36.9,Thursday,0,0.91
2023-09-14,Lahore,Wapda Town,4,Monsoon,32.3,Thursday,0,2.26
2023-09-14,Lahore,Model Town,18,Monsoon,31.2,Thursday,0,4.83
2023-09-14,Peshawar,Karkhano Market,5,Monsoon,32.1,Thursday,0,4.29
2023-09-14,Peshawar,Warsak Road,8,Monsoon,35.9,Thursday,0,11.66
2023-09-14,Quetta,Nawa Killi,2,Monsoon,30.3,Thursday,0,3.5
2023-09-14,Quetta,Jinnah Town,7,Monsoon,28.8,Thursday,0,4.35
2023-09-14,Quetta,Sariab Road,23,Monsoon,28.4,Thursday,0,9.22
2023-09-15,Karachi,Clifton,5,Monsoon,34.1,Friday,0,0.32
2023-09-15,Karachi,SITE Area,20,Monsoon,37.1,Friday,0,8.94
2023-09-15,Lahore,Township,16,Monsoon,35.5,Friday,0,7.26
2023-09-15,Peshawar,Hayatabad,4,Monsoon,37.5,Friday,0,1.88
2023-09-15,Peshawar,Hayatabad,17,Monsoon,32.0,Friday,0,3.2
2023-09-16,Islamabad,DHA Islamabad,8,Monsoon,31.1,Saturday,1,0.96
2023-09-16,Islamabad,E-11,16,Monsoon,36.2,Saturday,1,0.93
2023-09-16,Lahore,Model Town,11,Monsoon,36.7,Saturday,1,3.07
2023-09-16,Lahore,Bahria Town Lahore,16,Monsoon,34.0,Saturday,1,2.14
2023-09-16,Quetta,Prince Road,3,Monsoon,29.3,Saturday,1,1.71
2023-09-17,Karachi,Saddar,1,Monsoon,37.2,Sunday,1,1.08
2023-09-17,Karachi,Orangi Town,18,Monsoon,35.2,Sunday,1,7.66
